LapNumber,TyreLife,Compound,Driver,race,should_pit
12.0,4.0,HARD,GAS,2023 Australia,0
12.0,5.0,HARD,RUS,2023 Australia,0
12.0,4.0,HARD,STR,2023 Australia,0
12.0,4.0,HARD,HUL,2023 Australia,0
12.0,5.0,HARD,SAI,2023 Australia,0
12.0,4.0,HARD,TSU,2023 Australia,0
12.0,4.0,HARD,NOR,2023 Australia,0
12.0,4.0,HARD,PIA,2023 Australia,0
12.0,11.0,HARD,ZHO,2023 Australia,0
12.0,11.0,HARD,OCO,2023 Australia,0
12.0,5.0,HARD,MAG,2023 Australia,0
12.0,4.0,MEDIUM,SAR,2023 Australia,0
12.0,5.0,HARD,PER,2023 Australia,0
12.0,4.0,MEDIUM,DEV,2023 Australia,0
12.0,11.0,HARD,BOT,2023 Australia,0
13.0,5.0,HARD,VER,2023 Australia,0
13.0,5.0,HARD,HAM,2023 Australia,0
13.0,5.0,HARD,ALO,2023 Australia,0
13.0,6.0,HARD,RUS,2023 Australia,0
13.0,5.0,HARD,GAS,2023 Australia,0
13.0,5.0,HARD,STR,2023 Australia,0
13.0,5.0,HARD,HUL,2023 Australia,0
13.0,6.0,HARD,SAI,2023 Australia,0
13.0,5.0,HARD,TSU,2023 Australia,0
13.0,5.0,HARD,NOR,2023 Australia,0
13.0,5.0,HARD,PIA,2023 Australia,0
13.0,12.0,HARD,ZHO,2023 Australia,0
13.0,12.0,HARD,OCO,2023 Australia,0
13.0,6.0,HARD,MAG,2023 Australia,0
13.0,6.0,HARD,PER,2023 Australia,0
13.0,5.0,MEDIUM,SAR,2023 Australia,0
13.0,5.0,MEDIUM,DEV,2023 Australia,0
13.0,12.0,HARD,BOT,2023 Australia,0
14.0,6.0,HARD,VER,2023 Australia,0
14.0,6.0,HARD,HAM,2023 Australia,0
14.0,6.0,HARD,ALO,2023 Australia,0
14.0,7.0,HARD,RUS,2023 Australia,0
14.0,6.0,HARD,GAS,2023 Australia,0
14.0,6.0,HARD,STR,2023 Australia,0
14.0,7.0,HARD,SAI,2023 Australia,0
14.0,6.0,HARD,HUL,2023 Australia,0
14.0,6.0,HARD,NOR,2023 Australia,0
14.0,6.0,HARD,TSU,2023 Australia,0
14.0,6.0,HARD,PIA,2023 Australia,0
14.0,13.0,HARD,ZHO,2023 Australia,0
14.0,13.0,HARD,OCO,2023 Australia,0
14.0,7.0,HARD,MAG,2023 Australia,0
14.0,7.0,HARD,PER,2023 Australia,0
14.0,6.0,MEDIUM,SAR,2023 Australia,0
14.0,6.0,MEDIUM,DEV,2023 Australia,0
14.0,13.0,HARD,BOT,2023 Australia,0
15.0,7.0,HARD,VER,2023 Australia,0
15.0,7.0,HARD,HAM,2023 Australia,0
15.0,7.0,HARD,ALO,2023 Australia,0
15.0,8.0,HARD,RUS,2023 Australia,0
15.0,7.0,HARD,GAS,2023 Australia,0
15.0,8.0,HARD,SAI,2023 Australia,0
15.0,7.0,HARD,STR,2023 Australia,0
15.0,7.0,HARD,HUL,2023 Australia,0
15.0,7.0,HARD,NOR,2023 Australia,0
15.0,7.0,HARD,TSU,2023 Australia,0
15.0,7.0,HARD,PIA,2023 Australia,0
15.0,14.0,HARD,ZHO,2023 Australia,0
15.0,14.0,HARD,OCO,2023 Australia,0
15.0,8.0,HARD,PER,2023 Australia,0
15.0,8.0,HARD,MAG,2023 Australia,0
15.0,7.0,MEDIUM,SAR,2023 Australia,0
15.0,7.0,MEDIUM,DEV,2023 Australia,0
15.0,14.0,HARD,BOT,2023 Australia,0
16.0,8.0,HARD,VER,2023 Australia,0
16.0,8.0,HARD,HAM,2023 Australia,0
16.0,8.0,HARD,ALO,2023 Australia,0
16.0,9.0,HARD,RUS,2023 Australia,0
16.0,8.0,HARD,GAS,2023 Australia,0
16.0,9.0,HARD,SAI,2023 Australia,0
16.0,8.0,HARD,STR,2023 Australia,0
16.0,8.0,HARD,HUL,2023 Australia,0
16.0,8.0,HARD,NOR,2023 Australia,0
16.0,8.0,HARD,TSU,2023 Australia,0
16.0,8.0,HARD,PIA,2023 Australia,0
16.0,15.0,HARD,OCO,2023 Australia,0
16.0,9.0,HARD,PER,2023 Australia,0
16.0,15.0,HARD,ZHO,2023 Australia,0
16.0,9.0,HARD,MAG,2023 Australia,0
16.0,8.0,MEDIUM,SAR,2023 Australia,0
16.0,8.0,MEDIUM,DEV,2023 Australia,0
16.0,15.0,HARD,BOT,2023 Australia,0
17.0,9.0,HARD,VER,2023 Australia,0
17.0,9.0,HARD,HAM,2023 Australia,0
17.0,9.0,HARD,ALO,2023 Australia,0
17.0,9.0,HARD,GAS,2023 Australia,0
17.0,10.0,HARD,SAI,2023 Australia,0
17.0,9.0,HARD,STR,2023 Australia,0
17.0,9.0,HARD,HUL,2023 Australia,0
17.0,9.0,HARD,NOR,2023 Australia,0
17.0,9.0,HARD,TSU,2023 Australia,0
17.0,9.0,HARD,PIA,2023 Australia,0
17.0,16.0,HARD,OCO,2023 Australia,0
17.0,10.0,HARD,PER,2023 Australia,0
17.0,16.0,HARD,ZHO,2023 Australia,0
17.0,10.0,HARD,RUS,2023 Australia,0
17.0,10.0,HARD,MAG,2023 Australia,0
17.0,9.0,MEDIUM,SAR,2023 Australia,0
17.0,9.0,MEDIUM,DEV,2023 Australia,0
17.0,16.0,HARD,BOT,2023 Australia,0
18.0,10.0,HARD,VER,2023 Australia,0
18.0,10.0,HARD,HAM,2023 Australia,0
18.0,10.0,HARD,ALO,2023 Australia,0
18.0,10.0,HARD,GAS,2023 Australia,0
18.0,11.0,HARD,SAI,2023 Australia,0
18.0,10.0,HARD,STR,2023 Australia,0
18.0,10.0,HARD,HUL,2023 Australia,0
18.0,10.0,HARD,NOR,2023 Australia,0
18.0,10.0,HARD,TSU,2023 Australia,0
18.0,10.0,HARD,PIA,2023 Australia,0
18.0,17.0,HARD,OCO,2023 Australia,0
18.0,11.0,HARD,PER,2023 Australia,0
18.0,17.0,HARD,ZHO,2023 Australia,0
18.0,11.0,HARD,MAG,2023 Australia,0
18.0,10.0,MEDIUM,SAR,2023 Australia,0
18.0,17.0,HARD,BOT,2023 Australia,0
18.0,10.0,MEDIUM,DEV,2023 Australia,0
19.0,11.0,HARD,VER,2023 Australia,0
19.0,11.0,HARD,HAM,2023 Australia,0
19.0,11.0,HARD,ALO,2023 Australia,0
19.0,11.0,HARD,GAS,2023 Australia,0
19.0,12.0,HARD,SAI,2023 Australia,0
19.0,11.0,HARD,STR,2023 Australia,0
19.0,11.0,HARD,HUL,2023 Australia,0
19.0,11.0,HARD,NOR,2023 Australia,0
19.0,11.0,HARD,TSU,2023 Australia,0
19.0,11.0,HARD,PIA,2023 Australia,0
19.0,18.0,HARD,OCO,2023 Australia,0
19.0,12.0,HARD,PER,2023 Australia,0
19.0,18.0,HARD,ZHO,2023 Australia,0
19.0,12.0,HARD,MAG,2023 Australia,0
19.0,11.0,MEDIUM,SAR,2023 Australia,0
19.0,18.0,HARD,BOT,2023 Australia,0
19.0,11.0,MEDIUM,DEV,2023 Australia,0
20.0,12.0,HARD,VER,2023 Australia,0
20.0,12.0,HARD,HAM,2023 Australia,0
20.0,12.0,HARD,ALO,2023 Australia,0
20.0,12.0,HARD,GAS,2023 Australia,0
20.0,13.0,HARD,SAI,2023 Australia,0
20.0,12.0,HARD,STR,2023 Australia,0
20.0,12.0,HARD,HUL,2023 Australia,0
20.0,12.0,HARD,NOR,2023 Australia,0
20.0,12.0,HARD,TSU,2023 Australia,0
20.0,12.0,HARD,PIA,2023 Australia,0
20.0,19.0,HARD,OCO,2023 Australia,1
20.0,13.0,HARD,PER,2023 Australia,0
20.0,19.0,HARD,ZHO,2023 Australia,1
20.0,13.0,HARD,MAG,2023 Australia,0
20.0,12.0,MEDIUM,SAR,2023 Australia,0
20.0,12.0,MEDIUM,DEV,2023 Australia,0
20.0,19.0,HARD,BOT,2023 Australia,1
21.0,13.0,HARD,VER,2023 Australia,0
21.0,13.0,HARD,HAM,2023 Australia,0
21.0,13.0,HARD,ALO,2023 Australia,0
21.0,13.0,HARD,GAS,2023 Australia,0
21.0,14.0,HARD,SAI,2023 Australia,0
21.0,13.0,HARD,STR,2023 Australia,0
21.0,13.0,HARD,HUL,2023 Australia,0
21.0,13.0,HARD,NOR,2023 Australia,0
21.0,13.0,HARD,TSU,2023 Australia,0
21.0,13.0,HARD,PIA,2023 Australia,0
21.0,14.0,HARD,PER,2023 Australia,0
21.0,20.0,HARD,OCO,2023 Australia,1
21.0,20.0,HARD,ZHO,2023 Australia,1
21.0,14.0,HARD,MAG,2023 Australia,0
21.0,13.0,MEDIUM,SAR,2023 Australia,0
21.0,13.0,MEDIUM,DEV,2023 Australia,0
21.0,20.0,HARD,BOT,2023 Australia,1
22.0,14.0,HARD,VER,2023 Australia,0
22.0,14.0,HARD,HAM,2023 Australia,0
22.0,14.0,HARD,ALO,2023 Australia,0
22.0,14.0,HARD,GAS,2023 Australia,0
22.0,15.0,HARD,SAI,2023 Australia,0
22.0,14.0,HARD,STR,2023 Australia,0
22.0,14.0,HARD,HUL,2023 Australia,0
22.0,14.0,HARD,NOR,2023 Australia,0
22.0,14.0,HARD,TSU,2023 Australia,0
22.0,15.0,HARD,PER,2023 Australia,0
22.0,14.0,HARD,PIA,2023 Australia,0
22.0,21.0,HARD,OCO,2023 Australia,1
22.0,21.0,HARD,ZHO,2023 Australia,1
22.0,15.0,HARD,MAG,2023 Australia,0
22.0,14.0,MEDIUM,SAR,2023 Australia,0
22.0,14.0,MEDIUM,DEV,2023 Australia,0
22.0,21.0,HARD,BOT,2023 Australia,1
23.0,15.0,HARD,VER,2023 Australia,0
23.0,15.0,HARD,HAM,2023 Australia,0
23.0,15.0,HARD,ALO,2023 Australia,0
23.0,15.0,HARD,GAS,2023 Australia,0
23.0,16.0,HARD,SAI,2023 Australia,0
23.0,15.0,HARD,STR,2023 Australia,0
23.0,15.0,HARD,HUL,2023 Australia,0
23.0,15.0,HARD,NOR,2023 Australia,0
23.0,16.0,HARD,PER,2023 Australia,0
23.0,15.0,HARD,TSU,2023 Australia,0
23.0,15.0,HARD,PIA,2023 Australia,0
23.0,22.0,HARD,OCO,2023 Australia,1
23.0,22.0,HARD,ZHO,2023 Australia,1
23.0,16.0,HARD,MAG,2023 Australia,0
23.0,15.0,MEDIUM,SAR,2023 Australia,0
23.0,15.0,MEDIUM,DEV,2023 Australia,0
23.0,22.0,HARD,BOT,2023 Australia,1
24.0,16.0,HARD,VER,2023 Australia,0
24.0,16.0,HARD,HAM,2023 Australia,0
24.0,16.0,HARD,ALO,2023 Australia,0
24.0,16.0,HARD,GAS,2023 Australia,0
24.0,17.0,HARD,SAI,2023 Australia,0
24.0,16.0,HARD,STR,2023 Australia,0
24.0,16.0,HARD,HUL,2023 Australia,0
24.0,16.0,HARD,NOR,2023 Australia,0
24.0,17.0,HARD,PER,2023 Australia,0
24.0,16.0,HARD,TSU,2023 Australia,0
24.0,16.0,HARD,PIA,2023 Australia,0
24.0,23.0,HARD,OCO,2023 Australia,1
24.0,23.0,HARD,ZHO,2023 Australia,1
24.0,17.0,HARD,MAG,2023 Australia,0
24.0,16.0,MEDIUM,SAR,2023 Australia,0
24.0,16.0,MEDIUM,DEV,2023 Australia,0
24.0,23.0,HARD,BOT,2023 Australia,1
25.0,17.0,HARD,VER,2023 Australia,0
25.0,17.0,HARD,HAM,2023 Australia,0
25.0,17.0,HARD,ALO,2023 Australia,0
25.0,18.0,HARD,SAI,2023 Australia,0
25.0,17.0,HARD,GAS,2023 Australia,0
25.0,17.0,HARD,STR,2023 Australia,0
25.0,17.0,HARD,HUL,2023 Australia,0
25.0,17.0,HARD,NOR,2023 Australia,0
25.0,18.0,HARD,PER,2023 Australia,0
25.0,17.0,HARD,TSU,2023 Australia,0
25.0,17.0,HARD,PIA,2023 Australia,0
25.0,24.0,HARD,OCO,2023 Australia,1
25.0,24.0,HARD,ZHO,2023 Australia,1
25.0,18.0,HARD,MAG,2023 Australia,0
25.0,17.0,MEDIUM,SAR,2023 Australia,0
25.0,17.0,MEDIUM,DEV,2023 Australia,0
25.0,24.0,HARD,BOT,2023 Australia,1
26.0,18.0,HARD,VER,2023 Australia,1
26.0,18.0,HARD,HAM,2023 Australia,1
26.0,18.0,HARD,ALO,2023 Australia,1
26.0,19.0,HARD,SAI,2023 Australia,1
26.0,18.0,HARD,GAS,2023 Australia,1
26.0,18.0,HARD,STR,2023 Australia,1
26.0,18.0,HARD,HUL,2023 Australia,1
26.0,18.0,HARD,NOR,2023 Australia,1
26.0,19.0,HARD,PER,2023 Australia,1
26.0,18.0,HARD,TSU,2023 Australia,1
26.0,25.0,HARD,OCO,2023 Australia,1
26.0,18.0,HARD,PIA,2023 Australia,1
26.0,25.0,HARD,ZHO,2023 Australia,1
26.0,19.0,HARD,MAG,2023 Australia,1
26.0,18.0,MEDIUM,SAR,2023 Australia,1
26.0,18.0,MEDIUM,DEV,2023 Australia,1
26.0,25.0,HARD,BOT,2023 Australia,1
27.0,19.0,HARD,VER,2023 Australia,1
27.0,19.0,HARD,HAM,2023 Australia,1
27.0,19.0,HARD,ALO,2023 Australia,1
27.0,20.0,HARD,SAI,2023 Australia,1
27.0,19.0,HARD,GAS,2023 Australia,1
27.0,19.0,HARD,STR,2023 Australia,1
27.0,19.0,HARD,HUL,2023 Australia,1
27.0,19.0,HARD,NOR,2023 Australia,1
27.0,20.0,HARD,PER,2023 Australia,1
27.0,26.0,HARD,OCO,2023 Australia,1
27.0,19.0,HARD,TSU,2023 Australia,1
27.0,19.0,HARD,PIA,2023 Australia,1
27.0,26.0,HARD,ZHO,2023 Australia,1
27.0,20.0,HARD,MAG,2023 Australia,1
27.0,19.0,MEDIUM,SAR,2023 Australia,1
27.0,26.0,HARD,BOT,2023 Australia,1
27.0,19.0,MEDIUM,DEV,2023 Australia,1
28.0,20.0,HARD,VER,2023 Australia,1
28.0,20.0,HARD,HAM,2023 Australia,1
28.0,20.0,HARD,ALO,2023 Australia,1
28.0,21.0,HARD,SAI,2023 Australia,1
28.0,20.0,HARD,GAS,2023 Australia,1
28.0,20.0,HARD,STR,2023 Australia,1
28.0,20.0,HARD,HUL,2023 Australia,1
28.0,20.0,HARD,NOR,2023 Australia,1
28.0,21.0,HARD,PER,2023 Australia,1
28.0,27.0,HARD,OCO,2023 Australia,1
28.0,20.0,HARD,TSU,2023 Australia,1
28.0,20.0,HARD,PIA,2023 Australia,1
28.0,27.0,HARD,ZHO,2023 Australia,1
28.0,21.0,HARD,MAG,2023 Australia,1
28.0,20.0,MEDIUM,SAR,2023 Australia,1
28.0,27.0,HARD,BOT,2023 Australia,1
28.0,20.0,MEDIUM,DEV,2023 Australia,1
29.0,21.0,HARD,VER,2023 Australia,1
29.0,21.0,HARD,HAM,2023 Australia,1
29.0,21.0,HARD,ALO,2023 Australia,1
29.0,22.0,HARD,SAI,2023 Australia,1
29.0,21.0,HARD,GAS,2023 Australia,1
29.0,21.0,HARD,STR,2023 Australia,1
29.0,21.0,HARD,HUL,2023 Australia,1
29.0,21.0,HARD,NOR,2023 Australia,1
29.0,22.0,HARD,PER,2023 Australia,1
29.0,28.0,HARD,OCO,2023 Australia,1
29.0,21.0,HARD,PIA,2023 Australia,1
29.0,21.0,HARD,TSU,2023 Australia,1
29.0,28.0,HARD,ZHO,2023 Australia,1
29.0,22.0,HARD,MAG,2023 Australia,1
29.0,21.0,MEDIUM,SAR,2023 Australia,1
29.0,28.0,HARD,BOT,2023 Australia,1
29.0,21.0,MEDIUM,DEV,2023 Australia,1
30.0,22.0,HARD,VER,2023 Australia,1
30.0,22.0,HARD,HAM,2023 Australia,1
30.0,22.0,HARD,ALO,2023 Australia,1
30.0,23.0,HARD,SAI,2023 Australia,1
30.0,22.0,HARD,GAS,2023 Australia,1
30.0,22.0,HARD,STR,2023 Australia,1
30.0,22.0,HARD,HUL,2023 Australia,1
30.0,22.0,HARD,NOR,2023 Australia,1
30.0,23.0,HARD,PER,2023 Australia,1
30.0,29.0,HARD,OCO,2023 Australia,1
30.0,22.0,HARD,PIA,2023 Australia,1
30.0,22.0,HARD,TSU,2023 Australia,1
30.0,29.0,HARD,ZHO,2023 Australia,1
30.0,23.0,HARD,MAG,2023 Australia,1
30.0,22.0,MEDIUM,SAR,2023 Australia,1
30.0,29.0,HARD,BOT,2023 Australia,1
30.0,22.0,MEDIUM,DEV,2023 Australia,1
31.0,23.0,HARD,VER,2023 Australia,1
31.0,23.0,HARD,HAM,2023 Australia,1
31.0,23.0,HARD,ALO,2023 Australia,1
31.0,24.0,HARD,SAI,2023 Australia,1
31.0,23.0,HARD,GAS,2023 Australia,1
31.0,23.0,HARD,STR,2023 Australia,1
31.0,23.0,HARD,HUL,2023 Australia,1
31.0,23.0,HARD,NOR,2023 Australia,1
31.0,24.0,HARD,PER,2023 Australia,1
31.0,30.0,HARD,OCO,2023 Australia,1
31.0,23.0,HARD,PIA,2023 Australia,1
31.0,23.0,HARD,TSU,2023 Australia,1
31.0,30.0,HARD,ZHO,2023 Australia,1
31.0,24.0,HARD,MAG,2023 Australia,1
31.0,23.0,MEDIUM,SAR,2023 Australia,1
31.0,30.0,HARD,BOT,2023 Australia,1
31.0,23.0,MEDIUM,DEV,2023 Australia,1
32.0,24.0,HARD,VER,2023 Australia,1
32.0,24.0,HARD,HAM,2023 Australia,1
32.0,24.0,HARD,ALO,2023 Australia,1
32.0,25.0,HARD,SAI,2023 Australia,1
32.0,24.0,HARD,GAS,2023 Australia,1
32.0,24.0,HARD,STR,2023 Australia,1
32.0,24.0,HARD,HUL,2023 Australia,1
32.0,24.0,HARD,NOR,2023 Australia,1
32.0,25.0,HARD,PER,2023 Australia,1
32.0,31.0,HARD,OCO,2023 Australia,1
32.0,24.0,HARD,PIA,2023 Australia,1
32.0,24.0,HARD,TSU,2023 Australia,1
32.0,31.0,HARD,ZHO,2023 Australia,1
32.0,25.0,HARD,MAG,2023 Australia,1
32.0,24.0,MEDIUM,SAR,2023 Australia,1
32.0,31.0,HARD,BOT,2023 Australia,1
32.0,24.0,MEDIUM,DEV,2023 Australia,1
33.0,25.0,HARD,VER,2023 Australia,1
33.0,25.0,HARD,HAM,2023 Australia,1
33.0,25.0,HARD,ALO,2023 Australia,1
33.0,26.0,HARD,SAI,2023 Australia,1
33.0,25.0,HARD,GAS,2023 Australia,1
33.0,25.0,HARD,STR,2023 Australia,1
33.0,25.0,HARD,HUL,2023 Australia,1
33.0,25.0,HARD,NOR,2023 Australia,1
33.0,26.0,HARD,PER,2023 Australia,1
33.0,32.0,HARD,OCO,2023 Australia,1
33.0,25.0,HARD,PIA,2023 Australia,1
33.0,25.0,HARD,TSU,2023 Australia,1
33.0,32.0,HARD,ZHO,2023 Australia,1
33.0,26.0,HARD,MAG,2023 Australia,1
33.0,25.0,MEDIUM,SAR,2023 Australia,1
33.0,32.0,HARD,BOT,2023 Australia,1
33.0,25.0,MEDIUM,DEV,2023 Australia,1
34.0,26.0,HARD,VER,2023 Australia,1
34.0,26.0,HARD,HAM,2023 Australia,1
34.0,26.0,HARD,ALO,2023 Australia,1
34.0,27.0,HARD,SAI,2023 Australia,1
34.0,26.0,HARD,GAS,2023 Australia,1
34.0,26.0,HARD,STR,2023 Australia,1
34.0,26.0,HARD,HUL,2023 Australia,1
34.0,26.0,HARD,NOR,2023 Australia,1
34.0,27.0,HARD,PER,2023 Australia,1
34.0,33.0,HARD,OCO,2023 Australia,1
34.0,26.0,HARD,PIA,2023 Australia,1
34.0,26.0,HARD,TSU,2023 Australia,1
34.0,33.0,HARD,ZHO,2023 Australia,1
34.0,27.0,HARD,MAG,2023 Australia,1
34.0,26.0,MEDIUM,SAR,2023 Australia,1
34.0,33.0,HARD,BOT,2023 Australia,1
34.0,26.0,MEDIUM,DEV,2023 Australia,1
35.0,27.0,HARD,VER,2023 Australia,1
35.0,27.0,HARD,HAM,2023 Australia,1
35.0,27.0,HARD,ALO,2023 Australia,1
35.0,28.0,HARD,SAI,2023 Australia,1
35.0,27.0,HARD,GAS,2023 Australia,1
35.0,27.0,HARD,STR,2023 Australia,1
35.0,27.0,HARD,HUL,2023 Australia,1
35.0,27.0,HARD,NOR,2023 Australia,1
35.0,28.0,HARD,PER,2023 Australia,1
35.0,34.0,HARD,OCO,2023 Australia,1
35.0,27.0,HARD,PIA,2023 Australia,1
35.0,34.0,HARD,ZHO,2023 Australia,1
35.0,28.0,HARD,MAG,2023 Australia,1
35.0,27.0,HARD,TSU,2023 Australia,1
35.0,34.0,HARD,BOT,2023 Australia,1
35.0,27.0,MEDIUM,SAR,2023 Australia,1
35.0,27.0,MEDIUM,DEV,2023 Australia,1
36.0,28.0,HARD,VER,2023 Australia,1
36.0,28.0,HARD,HAM,2023 Australia,1
36.0,28.0,HARD,ALO,2023 Australia,1
36.0,29.0,HARD,SAI,2023 Australia,1
36.0,28.0,HARD,GAS,2023 Australia,1
36.0,28.0,HARD,STR,2023 Australia,1
36.0,28.0,HARD,HUL,2023 Australia,1
36.0,28.0,HARD,NOR,2023 Australia,1
36.0,29.0,HARD,PER,2023 Australia,1
36.0,35.0,HARD,OCO,2023 Australia,1
36.0,28.0,HARD,PIA,2023 Australia,1
36.0,29.0,HARD,MAG,2023 Australia,1
36.0,35.0,HARD,ZHO,2023 Australia,1
36.0,28.0,HARD,TSU,2023 Australia,1
36.0,35.0,HARD,BOT,2023 Australia,1
36.0,28.0,MEDIUM,DEV,2023 Australia,1
36.0,28.0,MEDIUM,SAR,2023 Australia,1
37.0,29.0,HARD,VER,2023 Australia,1
37.0,29.0,HARD,HAM,2023 Australia,1
37.0,29.0,HARD,ALO,2023 Australia,1
37.0,30.0,HARD,SAI,2023 Australia,1
37.0,29.0,HARD,GAS,2023 Australia,1
37.0,29.0,HARD,STR,2023 Australia,1
37.0,29.0,HARD,HUL,2023 Australia,1
37.0,29.0,HARD,NOR,2023 Australia,1
37.0,30.0,HARD,PER,2023 Australia,1
37.0,36.0,HARD,OCO,2023 Australia,1
37.0,29.0,HARD,PIA,2023 Australia,1
37.0,30.0,HARD,MAG,2023 Australia,1
37.0,36.0,HARD,ZHO,2023 Australia,1
37.0,29.0,HARD,TSU,2023 Australia,1
37.0,36.0,HARD,BOT,2023 Australia,1
37.0,29.0,MEDIUM,DEV,2023 Australia,1
37.0,8.0,HARD,SAR,2023 Australia,1
38.0,30.0,HARD,VER,2023 Australia,1
38.0,30.0,HARD,HAM,2023 Australia,1
38.0,30.0,HARD,ALO,2023 Australia,1
38.0,31.0,HARD,SAI,2023 Australia,1
38.0,30.0,HARD,GAS,2023 Australia,1
38.0,30.0,HARD,STR,2023 Australia,1
38.0,30.0,HARD,HUL,2023 Australia,1
38.0,30.0,HARD,NOR,2023 Australia,1
38.0,31.0,HARD,PER,2023 Australia,1
38.0,37.0,HARD,OCO,2023 Australia,1
38.0,30.0,HARD,PIA,2023 Australia,1
38.0,31.0,HARD,MAG,2023 Australia,1
38.0,37.0,HARD,ZHO,2023 Australia,1
38.0,30.0,HARD,TSU,2023 Australia,1
38.0,37.0,HARD,BOT,2023 Australia,1
38.0,30.0,MEDIUM,DEV,2023 Australia,1
39.0,31.0,HARD,VER,2023 Australia,1
38.0,9.0,HARD,SAR,2023 Australia,1
39.0,31.0,HARD,HAM,2023 Australia,1
39.0,31.0,HARD,ALO,2023 Australia,1
39.0,32.0,HARD,SAI,2023 Australia,1
39.0,31.0,HARD,GAS,2023 Australia,1
39.0,31.0,HARD,STR,2023 Australia,1
39.0,31.0,HARD,HUL,2023 Australia,1
39.0,31.0,HARD,NOR,2023 Australia,1
39.0,32.0,HARD,PER,2023 Australia,1
39.0,38.0,HARD,OCO,2023 Australia,1
39.0,31.0,HARD,PIA,2023 Australia,1
39.0,32.0,HARD,MAG,2023 Australia,1
39.0,38.0,HARD,ZHO,2023 Australia,1
39.0,31.0,HARD,TSU,2023 Australia,1
39.0,38.0,HARD,BOT,2023 Australia,1
39.0,31.0,MEDIUM,DEV,2023 Australia,1
40.0,32.0,HARD,VER,2023 Australia,1
39.0,10.0,HARD,SAR,2023 Australia,1
40.0,32.0,HARD,HAM,2023 Australia,1
40.0,32.0,HARD,ALO,2023 Australia,1
40.0,33.0,HARD,SAI,2023 Australia,1
40.0,32.0,HARD,GAS,2023 Australia,1
40.0,32.0,HARD,STR,2023 Australia,1
40.0,32.0,HARD,HUL,2023 Australia,1
40.0,32.0,HARD,NOR,2023 Australia,1
40.0,33.0,HARD,PER,2023 Australia,1
40.0,39.0,HARD,OCO,2023 Australia,1
40.0,32.0,HARD,PIA,2023 Australia,1
40.0,33.0,HARD,MAG,2023 Australia,1
40.0,39.0,HARD,ZHO,2023 Australia,1
40.0,32.0,HARD,TSU,2023 Australia,1
40.0,39.0,HARD,BOT,2023 Australia,1
40.0,32.0,MEDIUM,DEV,2023 Australia,1
41.0,33.0,HARD,VER,2023 Australia,1
40.0,11.0,HARD,SAR,2023 Australia,1
41.0,33.0,HARD,HAM,2023 Australia,1
41.0,33.0,HARD,ALO,2023 Australia,1
41.0,34.0,HARD,SAI,2023 Australia,1
41.0,33.0,HARD,GAS,2023 Australia,1
41.0,33.0,HARD,STR,2023 Australia,1
41.0,33.0,HARD,HUL,2023 Australia,1
41.0,33.0,HARD,NOR,2023 Australia,1
41.0,34.0,HARD,PER,2023 Australia,1
41.0,40.0,HARD,OCO,2023 Australia,1
41.0,33.0,HARD,PIA,2023 Australia,1
41.0,34.0,HARD,MAG,2023 Australia,1
41.0,40.0,HARD,ZHO,2023 Australia,1
41.0,33.0,HARD,TSU,2023 Australia,1
41.0,40.0,HARD,BOT,2023 Australia,1
41.0,33.0,MEDIUM,DEV,2023 Australia,1
42.0,34.0,HARD,VER,2023 Australia,1
41.0,12.0,HARD,SAR,2023 Australia,1
42.0,34.0,HARD,HAM,2023 Australia,1
42.0,34.0,HARD,ALO,2023 Australia,1
42.0,35.0,HARD,SAI,2023 Australia,1
42.0,34.0,HARD,GAS,2023 Australia,1
42.0,34.0,HARD,STR,2023 Australia,1
42.0,34.0,HARD,HUL,2023 Australia,1
42.0,34.0,HARD,NOR,2023 Australia,1
42.0,35.0,HARD,PER,2023 Australia,1
42.0,41.0,HARD,OCO,2023 Australia,1
42.0,34.0,HARD,PIA,2023 Australia,1
42.0,35.0,HARD,MAG,2023 Australia,1
42.0,41.0,HARD,ZHO,2023 Australia,1
42.0,34.0,HARD,TSU,2023 Australia,1
42.0,41.0,HARD,BOT,2023 Australia,1
42.0,34.0,MEDIUM,DEV,2023 Australia,1
43.0,35.0,HARD,VER,2023 Australia,1
42.0,13.0,HARD,SAR,2023 Australia,1
43.0,35.0,HARD,HAM,2023 Australia,1
43.0,35.0,HARD,ALO,2023 Australia,1
43.0,36.0,HARD,SAI,2023 Australia,1
43.0,35.0,HARD,GAS,2023 Australia,1
43.0,35.0,HARD,STR,2023 Australia,1
43.0,35.0,HARD,HUL,2023 Australia,1
43.0,36.0,HARD,PER,2023 Australia,1
43.0,35.0,HARD,NOR,2023 Australia,1
43.0,42.0,HARD,OCO,2023 Australia,1
43.0,35.0,HARD,PIA,2023 Australia,1
43.0,36.0,HARD,MAG,2023 Australia,1
43.0,42.0,HARD,ZHO,2023 Australia,1
43.0,35.0,HARD,TSU,2023 Australia,1
43.0,42.0,HARD,BOT,2023 Australia,1
44.0,36.0,HARD,VER,2023 Australia,1
43.0,35.0,MEDIUM,DEV,2023 Australia,1
43.0,14.0,HARD,SAR,2023 Australia,1
44.0,36.0,HARD,HAM,2023 Australia,1
44.0,36.0,HARD,ALO,2023 Australia,1
44.0,37.0,HARD,SAI,2023 Australia,1
44.0,36.0,HARD,GAS,2023 Australia,1
44.0,36.0,HARD,STR,2023 Australia,1
44.0,37.0,HARD,PER,2023 Australia,1
