Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race,AirTemp,TrackTemp
0 days 02:15:09.637000,ALO,14,0 days 00:01:33.189000,44.0,2.0,,,0 days 00:00:34.252000,0 days 00:00:29.183000,0 days 00:00:29.754000,0 days 02:14:10.833000,0 days 02:14:40.016000,0 days 02:15:09.770000,,298.0,294.0,299.0,False,HARD,27.0,False,Aston Martin,0 days 02:13:36.448000,2023-03-19 18:14:36.534,1,3.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:14.429000,RUS,63,0 days 00:01:33.243000,44.0,2.0,,,0 days 00:00:34.260000,0 days 00:00:29.381000,0 days 00:00:29.602000,0 days 02:14:15.582000,0 days 02:14:44.963000,0 days 02:15:14.565000,286.0,302.0,294.0,301.0,False,HARD,26.0,True,Mercedes,0 days 02:13:41.186000,2023-03-19 18:14:41.272,1,4.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:17.550000,HAM,44,0 days 00:01:33.099000,44.0,2.0,,,0 days 00:00:34.196000,0 days 00:00:29.277000,0 days 00:00:29.626000,0 days 02:14:18.747000,0 days 02:14:48.024000,0 days 02:15:17.650000,287.0,302.0,296.0,302.0,False,MEDIUM,26.0,True,Mercedes,0 days 02:13:44.451000,2023-03-19 18:14:44.537,1,5.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:22.509000,SAI,55,0 days 00:01:33.358000,44.0,2.0,,,0 days 00:00:34.201000,0 days 00:00:29.459000,0 days 00:00:29.698000,0 days 02:14:23.462000,0 days 02:14:52.921000,0 days 02:15:22.619000,286.0,296.0,295.0,302.0,False,HARD,29.0,True,Ferrari,0 days 02:13:49.151000,2023-03-19 18:14:49.237,1,6.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:24.877000,LEC,16,0 days 00:01:33.322000,44.0,2.0,,,0 days 00:00:34.086000,0 days 00:00:29.571000,0 days 00:00:29.665000,0 days 02:14:25.723000,0 days 02:14:55.294000,0 days 02:15:24.959000,289.0,301.0,297.0,307.0,False,HARD,28.0,True,Ferrari,0 days 02:13:51.555000,2023-03-19 18:14:51.641,1,7.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:35.484000,OCO,31,0 days 00:01:33.841000,44.0,2.0,,,0 days 00:00:34.312000,0 days 00:00:29.655000,0 days 00:00:29.874000,0 days 02:14:36.060000,0 days 02:15:05.715000,0 days 02:15:35.589000,,294.0,293.0,300.0,False,HARD,28.0,True,Alpine,0 days 02:14:01.643000,2023-03-19 18:15:01.729,1,8.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:38.170000,GAS,10,0 days 00:01:34.131000,44.0,2.0,,,0 days 00:00:34.652000,0 days 00:00:29.659000,0 days 00:00:29.820000,0 days 02:14:38.761000,0 days 02:15:08.420000,0 days 02:15:38.240000,,294.0,294.0,300.0,False,HARD,30.0,True,Alpine,0 days 02:14:04.039000,2023-03-19 18:15:04.125,1,9.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:45.187000,TSU,22,0 days 00:01:34.189000,44.0,2.0,,,0 days 00:00:34.514000,0 days 00:00:29.773000,0 days 00:00:29.902000,0 days 02:14:45.592000,0 days 02:15:15.365000,0 days 02:15:45.267000,282.0,296.0,293.0,306.0,False,HARD,27.0,True,AlphaTauri,0 days 02:14:10.998000,2023-03-19 18:15:11.084,1,10.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:45.602000,MAG,20,0 days 00:01:33.374000,44.0,2.0,,,0 days 00:00:34.389000,0 days 00:00:29.287000,0 days 00:00:29.698000,0 days 02:14:46.695000,0 days 02:15:15.982000,0 days 02:15:45.680000,,319.0,309.0,326.0,True,HARD,36.0,True,Haas F1 Team,0 days 02:14:12.228000,2023-03-19 18:15:12.314,1,11.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:50.637000,HUL,27,0 days 00:01:34.168000,44.0,2.0,,,0 days 00:00:34.616000,0 days 00:00:29.635000,0 days 00:00:29.917000,0 days 02:14:51.179000,0 days 02:15:20.814000,0 days 02:15:50.731000,286.0,301.0,298.0,307.0,False,HARD,33.0,True,Haas F1 Team,0 days 02:14:16.469000,2023-03-19 18:15:16.555,1,12.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:56.354000,ZHO,24,0 days 00:01:34.622000,44.0,3.0,,,0 days 00:00:34.763000,0 days 00:00:29.772000,0 days 00:00:30.087000,0 days 02:14:56.609000,0 days 02:15:26.381000,0 days 02:15:56.468000,283.0,295.0,291.0,301.0,False,MEDIUM,26.0,True,Alfa Romeo,0 days 02:14:21.732000,2023-03-19 18:15:21.818,1,13.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:15:58.991000,DEV,21,0 days 00:01:34.036000,44.0,2.0,,,0 days 00:00:34.556000,0 days 00:00:29.667000,0 days 00:00:29.813000,0 days 02:14:59.602000,0 days 02:15:29.269000,0 days 02:15:59.082000,287.0,301.0,294.0,305.0,True,HARD,27.0,True,AlphaTauri,0 days 02:14:24.955000,2023-03-19 18:15:25.041,1,14.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:02.248000,SAR,2,0 days 00:01:34.905000,44.0,2.0,,,0 days 00:00:34.928000,0 days 00:00:29.873000,0 days 00:00:30.104000,0 days 02:15:02.271000,0 days 02:15:32.144000,0 days 02:16:02.248000,289.0,307.0,298.0,308.0,False,MEDIUM,26.0,True,Williams,0 days 02:14:27.343000,2023-03-19 18:15:27.429,1,15.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:02.914000,PIA,81,0 days 00:01:34.861000,44.0,2.0,,,0 days 00:00:35.451000,0 days 00:00:29.790000,0 days 00:00:29.620000,0 days 02:15:03.588000,0 days 02:15:33.378000,0 days 02:16:02.998000,286.0,324.0,306.0,330.0,False,HARD,43.0,True,McLaren,0 days 02:14:28.053000,2023-03-19 18:15:28.139,1,16.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:03.107000,NOR,4,0 days 00:01:35.519000,44.0,3.0,,,0 days 00:00:35.243000,0 days 00:00:30.024000,0 days 00:00:30.252000,0 days 02:15:02.937000,0 days 02:15:32.961000,0 days 02:16:03.213000,282.0,311.0,313.0,315.0,False,MEDIUM,25.0,True,McLaren,0 days 02:14:27.588000,2023-03-19 18:15:27.674,1,17.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:19.781000,PER,11,0 days 00:01:32.419000,45.0,2.0,,,0 days 00:00:33.903000,0 days 00:00:29.160000,0 days 00:00:29.356000,0 days 02:15:21.398000,0 days 02:15:50.558000,0 days 02:16:19.914000,289.0,305.0,297.0,312.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:14:47.362000,2023-03-19 18:15:47.448,1,1.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:25.309000,VER,1,0 days 00:01:32.968000,45.0,2.0,,,0 days 00:00:34.195000,0 days 00:00:29.328000,0 days 00:00:29.445000,0 days 02:15:26.632000,0 days 02:15:55.960000,0 days 02:16:25.405000,290.0,309.0,299.0,315.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:14:52.341000,2023-03-19 18:15:52.427,1,2.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:35.942000,BOT,77,0 days 00:01:35.004000,44.0,4.0,,,0 days 00:00:34.932000,0 days 00:00:29.918000,0 days 00:00:30.154000,0 days 02:15:35.994000,0 days 02:16:05.912000,0 days 02:16:36.066000,,290.0,290.0,298.0,False,SOFT,9.0,True,Alfa Romeo,0 days 02:15:00.938000,2023-03-19 18:16:01.024,1,18.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:42.712000,ALO,14,0 days 00:01:33.075000,45.0,2.0,,,0 days 00:00:34.293000,0 days 00:00:29.216000,0 days 00:00:29.566000,0 days 02:15:44.063000,0 days 02:16:13.279000,0 days 02:16:42.845000,287.0,295.0,293.0,299.0,False,HARD,28.0,False,Aston Martin,0 days 02:15:09.637000,2023-03-19 18:16:09.723,1,3.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:47.346000,RUS,63,0 days 00:01:32.917000,45.0,2.0,,,0 days 00:00:34.139000,0 days 00:00:29.270000,0 days 00:00:29.508000,0 days 02:15:48.704000,0 days 02:16:17.974000,0 days 02:16:47.482000,287.0,302.0,293.0,303.0,True,HARD,27.0,True,Mercedes,0 days 02:15:14.429000,2023-03-19 18:16:14.515,1,4.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:50.604000,HAM,44,0 days 00:01:33.054000,45.0,2.0,,,0 days 00:00:34.154000,0 days 00:00:29.260000,0 days 00:00:29.640000,0 days 02:15:51.804000,0 days 02:16:21.064000,0 days 02:16:50.704000,288.0,301.0,295.0,305.0,False,MEDIUM,27.0,True,Mercedes,0 days 02:15:17.550000,2023-03-19 18:16:17.636,1,5.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:56.021000,SAI,55,0 days 00:01:33.512000,45.0,2.0,,,0 days 00:00:34.267000,0 days 00:00:29.613000,0 days 00:00:29.632000,0 days 02:15:56.886000,0 days 02:16:26.499000,0 days 02:16:56.131000,,294.0,294.0,302.0,False,HARD,30.0,True,Ferrari,0 days 02:15:22.509000,2023-03-19 18:16:22.595,1,6.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:16:58.115000,LEC,16,0 days 00:01:33.238000,45.0,2.0,,,0 days 00:00:34.204000,0 days 00:00:29.407000,0 days 00:00:29.627000,0 days 02:15:59.163000,0 days 02:16:28.570000,0 days 02:16:58.197000,,302.0,296.0,311.0,False,HARD,29.0,True,Ferrari,0 days 02:15:24.877000,2023-03-19 18:16:24.963,1,7.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:09.299000,OCO,31,0 days 00:01:33.815000,45.0,2.0,,,0 days 00:00:34.357000,0 days 00:00:29.638000,0 days 00:00:29.820000,0 days 02:16:09.946000,0 days 02:16:39.584000,0 days 02:17:09.404000,286.0,296.0,293.0,300.0,True,HARD,29.0,True,Alpine,0 days 02:15:35.484000,2023-03-19 18:16:35.570,1,8.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:11.990000,GAS,10,0 days 00:01:33.820000,45.0,2.0,,,0 days 00:00:34.515000,0 days 00:00:29.636000,0 days 00:00:29.669000,0 days 02:16:12.755000,0 days 02:16:42.391000,0 days 02:17:12.060000,,297.0,293.0,300.0,True,HARD,31.0,True,Alpine,0 days 02:15:38.170000,2023-03-19 18:16:38.256,1,9.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:19.736000,MAG,20,0 days 00:01:34.134000,45.0,2.0,,,0 days 00:00:34.966000,0 days 00:00:29.571000,0 days 00:00:29.597000,0 days 02:16:20.646000,0 days 02:16:50.217000,0 days 02:17:19.814000,284.0,323.0,294.0,336.0,False,HARD,37.0,True,Haas F1 Team,0 days 02:15:45.602000,2023-03-19 18:16:45.688,1,10.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:19.786000,TSU,22,0 days 00:01:34.599000,45.0,2.0,,,0 days 00:00:34.674000,0 days 00:00:29.754000,0 days 00:00:30.171000,0 days 02:16:19.941000,0 days 02:16:49.695000,0 days 02:17:19.866000,284.0,297.0,304.0,307.0,False,HARD,28.0,True,AlphaTauri,0 days 02:15:45.187000,2023-03-19 18:16:45.273,1,11.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:25.459000,HUL,27,0 days 00:01:34.822000,45.0,2.0,,,0 days 00:00:35.204000,0 days 00:00:29.635000,0 days 00:00:29.983000,0 days 02:16:25.935000,0 days 02:16:55.570000,0 days 02:17:25.553000,,303.0,299.0,308.0,False,HARD,34.0,True,Haas F1 Team,0 days 02:15:50.637000,2023-03-19 18:16:50.723,1,12.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:30.895000,ZHO,24,0 days 00:01:34.541000,45.0,3.0,,,0 days 00:00:34.749000,0 days 00:00:29.846000,0 days 00:00:29.946000,0 days 02:16:31.217000,0 days 02:17:01.063000,0 days 02:17:31.009000,,295.0,292.0,301.0,False,MEDIUM,27.0,True,Alfa Romeo,0 days 02:15:56.354000,2023-03-19 18:16:56.440,1,13.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:33.117000,DEV,21,0 days 00:01:34.126000,45.0,2.0,,,0 days 00:00:34.689000,0 days 00:00:29.687000,0 days 00:00:29.750000,0 days 02:16:33.771000,0 days 02:17:03.458000,0 days 02:17:33.208000,285.0,300.0,295.0,302.0,False,HARD,28.0,True,AlphaTauri,0 days 02:15:58.991000,2023-03-19 18:16:59.077,1,14.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:37.378000,SAR,2,0 days 00:01:35.130000,45.0,2.0,,,0 days 00:00:35.094000,0 days 00:00:29.893000,0 days 00:00:30.143000,0 days 02:16:37.342000,0 days 02:17:07.235000,0 days 02:17:37.378000,,307.0,298.0,310.0,False,MEDIUM,27.0,True,Williams,0 days 02:16:02.248000,2023-03-19 18:17:02.334,1,15.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:37.978000,NOR,4,0 days 00:01:34.871000,45.0,3.0,,,0 days 00:00:35.037000,0 days 00:00:29.846000,0 days 00:00:29.988000,0 days 02:16:38.250000,0 days 02:17:08.096000,0 days 02:17:38.084000,,314.0,302.0,310.0,False,MEDIUM,26.0,True,McLaren,0 days 02:16:03.107000,2023-03-19 18:17:03.193,1,16.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:38.539000,PIA,81,0 days 00:01:35.625000,45.0,2.0,,,0 days 00:00:36.174000,0 days 00:00:29.788000,0 days 00:00:29.663000,0 days 02:16:39.172000,0 days 02:17:08.960000,0 days 02:17:38.623000,287.0,319.0,309.0,322.0,False,HARD,44.0,True,McLaren,0 days 02:16:02.914000,2023-03-19 18:17:03.000,1,17.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:52.714000,PER,11,0 days 00:01:32.933000,46.0,2.0,,,0 days 00:00:34.254000,0 days 00:00:29.289000,0 days 00:00:29.390000,0 days 02:16:54.168000,0 days 02:17:23.457000,0 days 02:17:52.847000,290.0,307.0,298.0,314.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:16:19.781000,2023-03-19 18:17:19.867,1,1.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:17:58.457000,VER,1,0 days 00:01:33.148000,46.0,2.0,,,0 days 00:00:34.300000,0 days 00:00:29.362000,0 days 00:00:29.486000,0 days 02:16:59.705000,0 days 02:17:29.067000,0 days 02:17:58.553000,291.0,307.0,299.0,313.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:16:25.309000,2023-03-19 18:17:25.395,1,2.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:11.169000,BOT,77,0 days 00:01:35.227000,45.0,4.0,,,0 days 00:00:34.931000,0 days 00:00:30.305000,0 days 00:00:29.991000,0 days 02:17:10.997000,0 days 02:17:41.302000,0 days 02:18:11.293000,281.0,291.0,291.0,297.0,False,SOFT,10.0,True,Alfa Romeo,0 days 02:16:35.942000,2023-03-19 18:17:36.028,1,18.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:15.691000,ALO,14,0 days 00:01:32.979000,46.0,2.0,,,0 days 00:00:34.213000,0 days 00:00:29.201000,0 days 00:00:29.565000,0 days 02:17:17.058000,0 days 02:17:46.259000,0 days 02:18:15.824000,,301.0,295.0,300.0,False,HARD,29.0,False,Aston Martin,0 days 02:16:42.712000,2023-03-19 18:17:42.798,1,3.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:20.328000,RUS,63,0 days 00:01:32.982000,46.0,2.0,,,0 days 00:00:34.188000,0 days 00:00:29.299000,0 days 00:00:29.495000,0 days 02:17:21.670000,0 days 02:17:50.969000,0 days 02:18:20.464000,,306.0,293.0,303.0,False,HARD,28.0,True,Mercedes,0 days 02:16:47.346000,2023-03-19 18:17:47.432,1,4.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:23.920000,HAM,44,0 days 00:01:33.316000,46.0,2.0,,,0 days 00:00:34.257000,0 days 00:00:29.363000,0 days 00:00:29.696000,0 days 02:17:24.961000,0 days 02:17:54.324000,0 days 02:18:24.020000,286.0,302.0,295.0,300.0,False,MEDIUM,28.0,True,Mercedes,0 days 02:16:50.604000,2023-03-19 18:17:50.690,1,5.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:29.170000,SAI,55,0 days 00:01:33.149000,46.0,2.0,,,0 days 00:00:34.067000,0 days 00:00:29.480000,0 days 00:00:29.602000,0 days 02:17:30.198000,0 days 02:17:59.678000,0 days 02:18:29.280000,287.0,297.0,294.0,303.0,True,HARD,31.0,True,Ferrari,0 days 02:16:56.021000,2023-03-19 18:17:56.107,1,6.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:31.534000,LEC,16,0 days 00:01:33.419000,46.0,2.0,,,0 days 00:00:34.307000,0 days 00:00:29.518000,0 days 00:00:29.594000,0 days 02:17:32.504000,0 days 02:18:02.022000,0 days 02:18:31.616000,,302.0,296.0,308.0,False,HARD,30.0,True,Ferrari,0 days 02:16:58.115000,2023-03-19 18:17:58.201,1,7.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:43.275000,OCO,31,0 days 00:01:33.976000,46.0,2.0,,,0 days 00:00:34.470000,0 days 00:00:29.723000,0 days 00:00:29.783000,0 days 02:17:43.874000,0 days 02:18:13.597000,0 days 02:18:43.380000,283.0,296.0,293.0,300.0,False,HARD,30.0,True,Alpine,0 days 02:17:09.299000,2023-03-19 18:18:09.385,1,8.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:46.058000,GAS,10,0 days 00:01:34.068000,46.0,2.0,,,0 days 00:00:34.700000,0 days 00:00:29.690000,0 days 00:00:29.678000,0 days 02:17:46.760000,0 days 02:18:16.450000,0 days 02:18:46.128000,281.0,297.0,292.0,300.0,False,HARD,32.0,True,Alpine,0 days 02:17:11.990000,2023-03-19 18:18:12.076,1,9.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:55.065000,MAG,20,0 days 00:01:35.329000,46.0,2.0,,,0 days 00:00:35.812000,0 days 00:00:29.658000,0 days 00:00:29.859000,0 days 02:17:55.626000,0 days 02:18:25.284000,0 days 02:18:55.143000,285.0,299.0,293.0,302.0,False,HARD,38.0,True,Haas F1 Team,0 days 02:17:19.736000,2023-03-19 18:18:19.822,1,10.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:56.788000,TSU,22,0 days 00:01:37.002000,46.0,2.0,,,0 days 00:00:36.789000,0 days 00:00:30.256000,0 days 00:00:29.957000,0 days 02:17:56.655000,0 days 02:18:26.911000,0 days 02:18:56.868000,282.0,299.0,292.0,307.0,False,HARD,29.0,True,AlphaTauri,0 days 02:17:19.786000,2023-03-19 18:18:19.872,1,11.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:18:59.940000,HUL,27,0 days 00:01:34.481000,46.0,2.0,,,0 days 00:00:34.924000,0 days 00:00:29.614000,0 days 00:00:29.943000,0 days 02:18:00.477000,0 days 02:18:30.091000,0 days 02:19:00.034000,287.0,303.0,297.0,309.0,False,HARD,35.0,True,Haas F1 Team,0 days 02:17:25.459000,2023-03-19 18:18:25.545,1,12.0,False,,False,True,2023 Saudi Arabia,26.0,30.3
0 days 02:19:05.433000,ZHO,24,0 days 00:01:34.538000,46.0,3.0,,,0 days 00:00:34.688000,0 days 00:00:29.765000,0 days 00:00:30.085000,0 days 02:18:05.697000,0 days 02:18:35.462000,0 days 02:19:05.547000,282.0,296.0,290.0,301.0,False,MEDIUM,28.0,True,Alfa Romeo,0 days 02:17:30.895000,2023-03-19 18:18:30.981,1,13.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:07.252000,DEV,21,0 days 00:01:34.135000,46.0,2.0,,,0 days 00:00:34.568000,0 days 00:00:29.683000,0 days 00:00:29.884000,0 days 02:18:07.776000,0 days 02:18:37.459000,0 days 02:19:07.343000,286.0,302.0,292.0,305.0,False,HARD,29.0,True,AlphaTauri,0 days 02:17:33.117000,2023-03-19 18:18:33.203,1,14.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:11.947000,SAR,2,0 days 00:01:34.569000,46.0,2.0,,,0 days 00:00:34.835000,0 days 00:00:29.692000,0 days 00:00:30.042000,0 days 02:18:12.213000,0 days 02:18:41.905000,0 days 02:19:11.947000,,311.0,296.0,307.0,True,MEDIUM,28.0,True,Williams,0 days 02:17:37.378000,2023-03-19 18:18:37.464,1,15.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:12.510000,NOR,4,0 days 00:01:34.532000,46.0,3.0,,,0 days 00:00:34.728000,0 days 00:00:29.781000,0 days 00:00:30.023000,0 days 02:18:12.812000,0 days 02:18:42.593000,0 days 02:19:12.616000,,314.0,302.0,311.0,True,MEDIUM,27.0,True,McLaren,0 days 02:17:37.978000,2023-03-19 18:18:38.064,1,16.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:13.006000,PIA,81,0 days 00:01:34.467000,46.0,2.0,,,0 days 00:00:35.037000,0 days 00:00:29.757000,0 days 00:00:29.673000,0 days 02:18:13.660000,0 days 02:18:43.417000,0 days 02:19:13.090000,,318.0,308.0,325.0,False,HARD,45.0,True,McLaren,0 days 02:17:38.539000,2023-03-19 18:18:38.625,1,17.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:25.609000,PER,11,0 days 00:01:32.895000,47.0,2.0,,,0 days 00:00:34.214000,0 days 00:00:29.228000,0 days 00:00:29.453000,0 days 02:18:27.061000,0 days 02:18:56.289000,0 days 02:19:25.742000,,309.0,297.0,316.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:17:52.714000,2023-03-19 18:18:52.800,1,1.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:31.695000,VER,1,0 days 00:01:33.238000,47.0,2.0,,,0 days 00:00:34.414000,0 days 00:00:29.397000,0 days 00:00:29.427000,0 days 02:18:32.967000,0 days 02:19:02.364000,0 days 02:19:31.791000,290.0,309.0,298.0,314.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:17:58.457000,2023-03-19 18:18:58.543,1,2.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:46.452000,BOT,77,0 days 00:01:35.283000,46.0,4.0,,,0 days 00:00:35.124000,0 days 00:00:30.066000,0 days 00:00:30.093000,0 days 02:18:46.417000,0 days 02:19:16.483000,0 days 02:19:46.576000,278.0,291.0,290.0,298.0,False,SOFT,11.0,True,Alfa Romeo,0 days 02:18:11.169000,2023-03-19 18:19:11.255,1,18.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:48.578000,ALO,14,0 days 00:01:32.887000,47.0,2.0,,,0 days 00:00:34.113000,0 days 00:00:29.210000,0 days 00:00:29.564000,0 days 02:18:49.937000,0 days 02:19:19.147000,0 days 02:19:48.711000,288.0,298.0,295.0,300.0,False,HARD,30.0,False,Aston Martin,0 days 02:18:15.691000,2023-03-19 18:19:15.777,1,3.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:53.229000,RUS,63,0 days 00:01:32.901000,47.0,2.0,,,0 days 00:00:34.167000,0 days 00:00:29.235000,0 days 00:00:29.499000,0 days 02:18:54.631000,0 days 02:19:23.866000,0 days 02:19:53.365000,286.0,301.0,294.0,306.0,True,HARD,29.0,True,Mercedes,0 days 02:18:20.328000,2023-03-19 18:19:20.414,1,4.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:19:56.861000,HAM,44,0 days 00:01:32.941000,47.0,2.0,,,0 days 00:00:34.026000,0 days 00:00:29.225000,0 days 00:00:29.690000,0 days 02:18:58.046000,0 days 02:19:27.271000,0 days 02:19:56.961000,288.0,306.0,295.0,303.0,True,MEDIUM,29.0,True,Mercedes,0 days 02:18:23.920000,2023-03-19 18:19:24.006,1,5.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:20:02.298000,SAI,55,0 days 00:01:33.128000,47.0,2.0,,,0 days 00:00:34.152000,0 days 00:00:29.386000,0 days 00:00:29.590000,0 days 02:19:03.432000,0 days 02:19:32.818000,0 days 02:20:02.408000,286.0,296.0,295.0,305.0,True,HARD,32.0,True,Ferrari,0 days 02:18:29.170000,2023-03-19 18:19:29.256,1,6.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:20:04.590000,LEC,16,0 days 00:01:33.056000,47.0,2.0,,,0 days 00:00:34.048000,0 days 00:00:29.457000,0 days 00:00:29.551000,0 days 02:19:05.664000,0 days 02:19:35.121000,0 days 02:20:04.672000,,302.0,296.0,310.0,True,HARD,31.0,True,Ferrari,0 days 02:18:31.534000,2023-03-19 18:19:31.620,1,7.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:20:17.273000,OCO,31,0 days 00:01:33.998000,47.0,2.0,,,0 days 00:00:34.429000,0 days 00:00:29.741000,0 days 00:00:29.828000,0 days 02:19:17.809000,0 days 02:19:47.550000,0 days 02:20:17.378000,282.0,295.0,293.0,301.0,False,HARD,31.0,True,Alpine,0 days 02:18:43.275000,2023-03-19 18:19:43.361,1,8.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:20:19.868000,GAS,10,0 days 00:01:33.810000,47.0,2.0,,,0 days 00:00:34.507000,0 days 00:00:29.595000,0 days 00:00:29.708000,0 days 02:19:20.635000,0 days 02:19:50.230000,0 days 02:20:19.938000,,297.0,293.0,300.0,True,HARD,33.0,True,Alpine,0 days 02:18:46.058000,2023-03-19 18:19:46.144,1,9.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:20:28.898000,MAG,20,0 days 00:01:33.833000,47.0,2.0,,,0 days 00:00:34.389000,0 days 00:00:29.581000,0 days 00:00:29.863000,0 days 02:19:29.532000,0 days 02:19:59.113000,0 days 02:20:28.976000,284.0,296.0,293.0,301.0,False,HARD,39.0,True,Haas F1 Team,0 days 02:18:55.065000,2023-03-19 18:19:55.151,1,10.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
0 days 02:20:31.070000,TSU,22,0 days 00:01:34.282000,47.0,2.0,,,0 days 00:00:34.624000,0 days 00:00:29.796000,0 days 00:00:29.862000,0 days 02:19:31.492000,0 days 02:20:01.288000,0 days 02:20:31.150000,285.0,299.0,292.0,311.0,False,HARD,30.0,True,AlphaTauri,0 days 02:18:56.788000,2023-03-19 18:19:56.874,1,11.0,False,,False,True,2023 Saudi Arabia,26.0,30.2
